Bairro,Area,Valor,Dormitorios,Vagas
Vila_Ipiranga,65.52,330000,3,1
Vila_Ipiranga,91.95,350000,3,1
Vila_Ipiranga,62.33,360000,2,1
Vila_Ipiranga,62.33,360000,2,1
Vila_Ipiranga,65,255000,2,1
Vila_Ipiranga,99.24,595000,3,0
Vila_Ipiranga,30,150000,1,0
Vila_Ipiranga,74.23,470000,3,2
Vila_Ipiranga,72.32,3e+05,2,1
Vila_Ipiranga,72.14,250000,2,0
Vila_Ipiranga,44,182000,2,0
Vila_Ipiranga,43.9,175000,1,0
Vila_Ipiranga,93.23,510000,2,1
Vila_Ipiranga,66.88,250000,2,2
Vila_Ipiranga,98.21,350000,3,2
Vila_Ipiranga,46.5,170000,1,0
Vila_Ipiranga,65.52,345000,3,1
Vila_Ipiranga,48,197000,1,1
Vila_Ipiranga,29.7,140000,1,0
Vila_Ipiranga,61.59,2e+05,2,0
Vila_Ipiranga,62,190000,2,0
Vila_Ipiranga,53.04,318200,2,1
Vila_Ipiranga,79,335000,3,1
Vila_Ipiranga,79,370000,3,1
Vila_Ipiranga,62.09,372540,2,2
Vila_Ipiranga,63.62,381720,2,1
Vila_Ipiranga,68.69,341000,3,1
Vila_Ipiranga,42.59,233200,1,1
Vila_Ipiranga,73,340000,2,2
Vila_Ipiranga,56,191000,2,0
Vila_Ipiranga,63.18,285000,3,1
Vila_Ipiranga,43.05,191000,1,0
Vila_Ipiranga,65.52,350000,3,1
Vila_Ipiranga,65.52,350000,3,1
Vila_Ipiranga,55,195000,2,0
Vila_Ipiranga,62.33,410000,2,1
Vila_Ipiranga,62.33,410000,2,1
Vila_Ipiranga,203.97,425000,3,2
Vila_Ipiranga,62.33,431000,2,2
Vila_Ipiranga,62.33,424000,2,1
Vila_Ipiranga,85.04,550000,3,2
Vila_Ipiranga,88.26,380000,3,1
Vila_Ipiranga,61.08,299000,2,0
Vila_Ipiranga,68,285000,2,1
Vila_Ipiranga,68,310000,3,1
Vila_Ipiranga,68,325000,3,1
Vila_Ipiranga,58,212000,2,0
Vila_Ipiranga,59,192000,2,0
Vila_Ipiranga,60.67,298000,2,0
Vila_Ipiranga,73,340000,2,1
Vila_Ipiranga,73,360000,2,1
Vila_Ipiranga,73,360000,2,1
Vila_Ipiranga,74.23,450000,3,2
Vila_Ipiranga,36.34,135000,1,1
Vila_Ipiranga,58,235000,2,1
Vila_Ipiranga,101.6,595000,3,2
Vila_Ipiranga,81,415000,2,2
Vila_Ipiranga,74.23,535000,3,4
Vila_Ipiranga,43.9,325000,1,2
Vila_Ipiranga,108.8,696000,3,2
Vila_Ipiranga,108.8,674000,3,0
Vila_Ipiranga,58,250000,2,1
Vila_Ipiranga,58,248000,2,1
Vila_Ipiranga,46.66,158000,1,0
Vila_Ipiranga,71.03,230000,2,0
Vila_Ipiranga,108.8,565760,3,2
Vila_Ipiranga,68.58,379000,2,1
Vila_Ipiranga,108.8,598400,3,0
Vila_Ipiranga,108.8,554982,3,2
Vila_Ipiranga,42.59,220000,1,0
Vila_Ipiranga,94,585000,3,2
Vila_Ipiranga,108.8,544000,3,0
Vila_Ipiranga,108.8,554880,3,2
Vila_Ipiranga,65.52,345000,3,1
Vila_Ipiranga,58.99,225000,2,0
Vila_Ipiranga,58,225000,2,0
Vila_Ipiranga,94,550000,3,2
Vila_Ipiranga,68,480000,2,2
Vila_Ipiranga,108.8,576640,3,0
Vila_Ipiranga,108.8,598400,3,2
Vila_Ipiranga,58.34,230000,2,1
Vila_Ipiranga,83.55,520000,3,1
Vila_Ipiranga,88.26,395000,3,1
Vila_Ipiranga,74.23,480000,3,1
Vila_Ipiranga,62,350000,2,2
Vila_Ipiranga,43.96,195000,1,1
Vila_Ipiranga,187,480000,3,2
Vila_Ipiranga,26.61,130000,1,0
Vila_Ipiranga,34,198000,1,0
Vila_Ipiranga,43.96,180000,1,0
Vila_Ipiranga,42,223000,1,0
Vila_Ipiranga,68.69,330000,3,1
Vila_Ipiranga,77,350000,2,1
Vila_Ipiranga,54.32,270000,2,2
Vila_Ipiranga,74.23,498000,3,1
Vila_Ipiranga,95,440000,3,2
Vila_Ipiranga,32,147000,1,0
Vila_Ipiranga,36,160000,1,0
Vila_Ipiranga,83.55,510000,3,0
Vila_Ipiranga,85.04,475000,3,1
Vila_Ipiranga,68.89,470000,2,1
Vila_Ipiranga,43.9,365000,1,1
Vila_Ipiranga,34.02,170000,1,0
Vila_Ipiranga,42,165000,1,0
Vila_Ipiranga,111.35,280000,2,2
Vila_Ipiranga,247,5e+05,3,2
Vila_Ipiranga,36.19,160000,1,0
Vila_Ipiranga,74.23,480000,3,1
Vila_Ipiranga,74.23,480000,3,0
Vila_Ipiranga,60.56,250000,2,0
Vila_Ipiranga,66.35,270000,2,1
Vila_Ipiranga,40,193000,1,1
Vila_Ipiranga,59,212000,2,0
Vila_Ipiranga,79.45,448000,3,2
Vila_Ipiranga,55.24,230000,2,0
Vila_Ipiranga,42.59,190000,1,0
Vila_Ipiranga,32.29,150000,1,0
Vila_Ipiranga,75,480000,3,2
Vila_Jardim,46.13,160000,1,1
Vila_Jardim,75,360000,3,1
Vila_Jardim,53.1,350000,1,1
Vila_Jardim,100.54,550000,3,2
Vila_Jardim,40,180000,1,1
Vila_Jardim,109.58,505795.32,2,2
Vila_Jardim,58.64,250000,2,1
Vila_Jardim,62.82,310960,1,1
Vila_Jardim,59.61,271598,1,1
Vila_Jardim,62.82,310960,1,1
Vila_Jardim,72.72,352560,2,1
Vila_Jardim,59.61,271598,1,1
Vila_Jardim,72.62,352560,2,1
Vila_Jardim,72.72,352560,2,1
Vila_Jardim,72.62,352560,2,1
Vila_Jardim,58.64,208000,2,1
Vila_Jardim,89,655000,2,2
Vila_Jardim,43.91,150000,1,0
Vila_Jardim,79.27,425000,2,2
Vila_Jardim,79.53,480000,3,3
Vila_Jardim,30.86,160000,1,1
Vila_Jardim,73.22,420000,3,1
Vila_Jardim,60.76,181000,2,0
Vila_Jardim,56,250000,2,1
Vila_Jardim,60.09,199000,2,1
Vila_Jardim,44.03,170000,1,1
Vila_Jardim,61,350000,2,1
Vila_Jardim,60.94,350000,2,1
Vila_Jardim,74.72,450000,3,2
Vila_Jardim,75,450000,3,2
Vila_Jardim,56.48,318000,2,1
Vila_Jardim,63.22,168500,2,0
Vila_Jardim,89,660000,2,2
Vila_Jardim,90.62,580000,3,2
Vila_Jardim,105,728800,3,2
Vila_Jardim,79.53,447000,3,2
Vila_Nova,58,210000,2,2
Vila_Nova,52.22,182000,2,1
Vila_Nova,50.57,128000,2,1
Vila_Nova,36.42,66000,2,0
Vila_Nova,72,224000,3,1
Vila_Nova,43.31,140000,2,1
Vila_Nova,55.01,2e+05,2,1
Vila_Nova,43.31,138000,2,1
Vila_Nova,36.03,115000,2,0
Vila_Nova,36.12,60000,2,0
Vila_Nova,41,130000,1,1
Vila_Nova,36.12,60000,1,0
Vila_Nova,52.22,181000,2,1
Vila_Nova,55,192000,2,0
Vila_Nova,52,180000,2,1
Vila_Nova,40,146000,1,1
Vila_Nova,69.34,190000,3,0
Vila_Nova,40.4,130000,1,0
Vila_Nova,62.88,190000,2,1
Vila_Nova,38.24,140000,2,1
Vila_Nova,38.24,128000,2,1
Vila_Nova,36.12,70000,1,0
Vila_Nova,54.23,150000,2,1
Vila_Nova,52.22,191000,2,1
Vila_Nova,41.1,135000,1,1
Vila_Nova,58.63,160000,2,1
Vila_Nova,52.22,190000,2,1
Vila_Nova,41.07,150000,1,2
Vila_Nova,35.56,145000,1,0
Vila_Nova,66.66,2e+05,3,0
Vila_Nova,49.62,170000,2,0
Vila_Nova,36,145000,1,1
Vila_Nova,52.22,212000,2,1
Vila_Nova,36.03,120000,1,1
Vila_Nova,36.03,120000,2,1
Vila_Nova,38.24,120000,2,0
Vila_Nova,51.32,178000,2,1
Vila_Nova,35.56,132000,1,0
Vila_Nova,50.69,192000,2,1
Vila_Nova,52.45,192000,2,1
Vila_Nova,38.24,140000,2,1
Vila_Nova,43.17,140000,2,1
Vila_Nova,35.56,135000,1,1
Vila_Nova,50.22,179500,2,1
Vila_Nova,38.24,137000,2,0
Vila_Nova,54.23,160000,2,1
Vila_Nova,50.69,197000,2,1
Vila_Nova,50.69,192000,2,1
Vila_Nova,69.34,223000,3,1
Vila_Nova,36.03,120000,2,1
Vila_Nova,43.31,173000,2,1
Vila_Nova,48,155000,2,1
Vila_Nova,62,197000,2,1
Vila_Nova,52.22,190000,2,1
Vila_Nova,38.24,135000,2,1
Vila_Nova,58,265000,2,1
Vila_Nova,50,205000,2,1
Vila_Nova,50.69,190000,2,1
Vila_Nova,52.45,183000,2,1
Vila_Nova,41,130000,1,1
Vila_Nova,36.03,135000,2,1
Vila_Nova,59.99,249000,3,0
